,0,1
180,非,"['HSK 2급 단어', '#/entry/zhko/92d724c4fcfc47a687023358b3a67f01', 'HSK 5급 단어', '#/entry/zhko/207954f1c58e45ca9368b8cfc617a947', 'HSK 6급 단어', '#/entry/zhko/56bbc07b6bdb450d90d708e3e15e781e', '#/entry/zhko/d1b2d88deb48466785a4d7910824887c', '#/entry/zhko/42a9099dc91f497dbc32f0c5596c4df0', '#/entry/zhko/391b748524de45c28134b871d1c2015a']"
181,重,"['HSK 3급 단어', '#/entry/zhko/e72a051f8fce47d1958dd5ad3cf465e2', 'HSK 4급 단어', '#/entry/zhko/1d65e68310394c1498cef885f0151fd8', '#/entry/zhko/4ce469c9fe214885ac9a9bb2622abeab', '#/entry/zhko/cacf2e9cf1354a679545babe71cd03ee', '#/entry/zhko/3bf4dc969daa4ca7a5c0ed0b2bcf7f60', 'HSK 5급 단어', '#/entry/zhko/35c83afc489a463cb446da2610da5c06', '#/entry/zhko/4983a04e48a24ff7a5cb4cc5f349db60', 'HSK 6급 단어', '#/entry/zhko/ab1e398d1cea42579ebc6c4b55670da3', '#/entry/zhko/192f6d0cc4f04850adcc21c1aa631edb', '#/entry/zhko/95c15b18ed9f435487b4157a304c1473', '#/entry/zhko/d6a51106cdae4bdf9c67b9bf0f135a5f', '#/entry/zhko/5997986877a6492197594f8e2de8c1ff', '#/entry/zhko/6c213ffb768749b391999bb3722dccf9', '#/entry/zhko/d24256b590844c36892c26822b43d451', '#/entry/zhko/6e4a460147be4ebf97e2573352a65815', '#/entry/zhko/8b9fe7e4ca8d463bba8c95e3f308d46d', '#/entry/zhko/f0c765d37f1c419dbed9cf63a06600b6', '#/entry/zhko/f547aec91c5d48ec9fc0788249ccb57b', '#/entry/zhko/9c59502bd6354d7b9441b03d1b649ddc']"
182,公,"['HSK 2급 단어', '#/entry/zhko/b5ef4f8401964b538cbf5be1ab134966', '#/entry/zhko/e7abb2cc380441f894ea2254dc1e9d39', 'HSK 3급 단어', '#/entry/zhko/c4167e91d405478ba5457cb4002751d0', '#/entry/zhko/cab3772fd1844165abfecb252fc91f96', '#/entry/zhko/3a80120cd60a4fb0b767504b93e04532', 'HSK 4급 단어', '#/entry/zhko/cc1ecd47c00a4f79a3a9feabb4d66bbb', '#/entry/zhko/7f668d77d3934a3583a1615bbc894a36', 'HSK 5급 단어', '#/entry/zhko/7cd41ba546554015ab4819d8f5ea8e6c', '#/entry/zhko/16c2b178352541239aad4a13f703cf18', '#/entry/zhko/7475a14d13794064a83030862a2ec9ed', '#/entry/zhko/a9c6acf5561d4b778e69ce37ae12be12', '#/entry/zhko/625e9eef66384ce9af8ddf408987f676', '#/entry/zhko/1288b65a7cb7494188df60d8bbed4d2b', 'HSK 6급 단어', '#/entry/zhko/30615a194da94af3acfa2f8754bbfa29', '#/entry/zhko/392f060a8117404780d7f12433612416', '#/entry/zhko/e9a4ea9072304ae4a91a174fbe5c3b92', '#/entry/zhko/ad7e2b670df04c41a50560d7708be42b', '#/entry/zhko/db887852cc0447009f51e647e1d4c4f0', '#/entry/zhko/4e20da94c0864b4097b72e1346a6f455', '#/entry/zhko/9dcb73c10fb14729ad651a633c8e3f36', '#/entry/zhko/692f920c552c480a92a35c8518fec624', '#/entry/zhko/7dba95eeb7c044a893c12d6a94e3f46b', '#/entry/zhko/c567da6b42cc4a4eab14dcff1a047d16']"
183,记,"['HSK 3급 단어', '#/entry/zhko/f6408e83b7d741ed8b61d9f6cd59759b', '#/entry/zhko/ad70fc6c8f9541a988a985b34e1278a9', '#/entry/zhko/8820c150fabf45318cc4e2e4e0bd01de', 'HSK 4급 단어', '#/entry/zhko/f29347cde70a4c8fa17674f1ed5103c4', '#/entry/zhko/c58737491dd84428a2d9989da28bd05b', 'HSK 5급 단어', '#/entry/zhko/ec1de5e0a5a94e05970c0cf831d011ee', '#/entry/zhko/9b60e4775ff04c80a4d0182cc113d811', 'HSK 6급 단어', '#/entry/zhko/a1cbefb6f4ce4b748b46aa290a226982', '#/entry/zhko/c7c8ffa0e0cb4f6190a16533d68a0338', '#/entry/zhko/85d559f570184ddba58018984394050e', '#/entry/zhko/ebe597e9332d4b01b986ce4934af62cd']"
184,身,"['HSK 2급 단어', '#/entry/zhko/babc2300470f42ec8bc002dfb20eafb8', 'HSK 5급 단어', '#/entry/zhko/2eb0c3fb1ff840d981235fe91857792b', '#/entry/zhko/a16bd7eaabae4aeba3d8c0a4895c1b43', '#/entry/zhko/e15e28247f0b4461aa51d090a2721287', '#/entry/zhko/8d52a7eb55ac475080f05f2948cfed37', 'HSK 6급 단어', '#/entry/zhko/1a32c7e47c52495595ce83a263c3cc1c', '#/entry/zhko/7e86cff2c9d24537a51fe4caeb24f2df', '#/entry/zhko/08aa60a8e8d042c3988d20d9f5f94f83', '#/entry/zhko/48bfe76bbe394388a48b45a0e1b3e8c9', '#/entry/zhko/9b6565e59cd740b7ba32b251b67d66a1']"
185,受,"['HSK 4급 단어', '#/entry/zhko/de7fcaecc3d8454d845cd534ac10f4f1', '#/entry/zhko/5c9265b218054cdbafef667e8d4528bd', '#/entry/zhko/bcb666b4447d46b6b52975693b445783', 'HSK 5급 단어', '#/entry/zhko/68a900e656194f779a717eef6590f80c', '#/entry/zhko/ceabc1f9e13641b1867f4b9a00801699', '#/entry/zhko/994d1c4dcbe04f7091f42bf3490e9354', '#/entry/zhko/da3d53dc487c423bb0ca4ae59e890dbb', 'HSK 6급 단어', '#/entry/zhko/f92a0f41857340ba8548b78d59e15146', '#/entry/zhko/2044902505364e61b9084da017ccfcb5', '#/entry/zhko/7ed592468ddf4f519c3d16f9bcfbe422']"
186,住,"['HSK 5급 단어', '#/entry/zhko/927822a402994d49b00cbe36a0d986f0', 'HSK 6급 단어', '#/entry/zhko/f2e05f9a203047cd8c5a181b5c794699', '#/entry/zhko/5f99207f171a40a2b07079791358b3c0']"
187,活,"['HSK 4급 단어', '#/entry/zhko/ee21d06e2ccb4a5fbcfbc28f08be71d0', '#/entry/zhko/be63ff160f384572af026ee23343a372', '#/entry/zhko/abe1b87eedca4eea911ba64ed15de78a', 'HSK 5급 단어', '#/entry/zhko/05b70154c8e44b318763b1275739642a', '#/entry/zhko/8a9e825990e04d078f0bf0639eca3f9b', '#/entry/zhko/c7bedaf1d0a4418ab9634733c9b13b64', 'HSK 6급 단어', '#/entry/zhko/9c959849a17f46448d7309df436304d2', '#/entry/zhko/14c95163ef7d40e8a36b40a755ad2f10', '#/entry/zhko/c271c64552f744dfa43a78446a3e3089']"
188,加,"['HSK 3급 단어', '#/entry/zhko/8a5a921f86704ec5812efc4ba8229c1b', 'HSK 4급 단어', '#/entry/zhko/5789c7ac99854c1b914a5846ff18c2f8', '#/entry/zhko/d524ed8b87bc46b39ad811c7b7edf4b6', '#/entry/zhko/ef2c97b7831f47ac887b72150eec7c8f', 'HSK 6급 단어', '#/entry/zhko/3d322d750fcf49d49f13049e5696f4d1', '#/entry/zhko/90b6e7ac54924ee9ab79aaa9b723d769', '#/entry/zhko/1da3d34f8e6940cda0f9aeb56126309b', '#/entry/zhko/9d650621fe034a89b0e8fe663786cf68']"
189,何,"['HSK 4급 단어', '#/entry/zhko/c49ee045a00e4072824ae072323c5868', 'HSK 5급 단어', '#/entry/zhko/6e22be8541b34c069f35fd64629c8e19', '#/entry/zhko/4e4acab63fd1434fba26417ff0f03455', '#/entry/zhko/fb075bdf70564b5ca880c4a24125928e']"
190,伙,"['HSK 4급 단어', '#/entry/zhko/d018dfd0a64348cfa64f73d157a78b19', 'HSK 5급 단어', '#/entry/zhko/e00f808bf5b74ba495e3cfd6e775c1c9', 'HSK 6급 단어', '#/entry/zhko/d22db61b85e0479d8319f59f53ded21e', '#/entry/zhko/f57e9ca0512249128698ce5f5340e20b', '#/entry/zhko/7b965ef3706f44ab8b30450cc50d7c97']"
191,题,"['HSK 2급 단어', '#/entry/zhko/3bdeb25cf3e94c928623578cb223e3c6', 'HSK 5급 단어', '#/entry/zhko/2085720c320541c38ee3d33a608fe915', '#/entry/zhko/3a514d7e1f314231a726e6b354e601d8', '#/entry/zhko/d985aad541864716b09ca9016a49beca', 'HSK 6급 단어', '#/entry/zhko/f19f0bea355a4188a7dc7e152751da53', '#/entry/zhko/630f7923edeb4c19911f9a90ee1b24aa', '#/entry/zhko/d3baccb4813847cc8d0ceede048b28a7', '#/entry/zhko/e5b4ce32e93243baa829462b61289add']"
192,完,"['HSK 3급 단어', '#/entry/zhko/7679262cf5d6468f862e0e1ba1e680ff', 'HSK 4급 단어', '#/entry/zhko/8a108ee5cdb846728c7acdd019c1ec8c', 'HSK 5급 단어', '#/entry/zhko/d1424b4813774d2294c7f628b2b70294', '#/entry/zhko/9b49944317ba445f96f145a74951965d', 'HSK 6급 단어', '#/entry/zhko/25d7270ea1f048368d3efde5c929ff5a', '#/entry/zhko/a5247bfab412423f84d0c497f063a908']"
193,接,"['HSK 4급 단어', '#/entry/zhko/400224f3ac134360a069b872e66875d6', '#/entry/zhko/de7fcaecc3d8454d845cd534ac10f4f1', '#/entry/zhko/f58b6c45fbdb439c90306b35abbc96a8', '#/entry/zhko/61a42038548e449eb31e6f9169f77100', 'HSK 5급 단어', '#/entry/zhko/f85cee86e69a4e5e9d25a0d091d8f135', '#/entry/zhko/5e8a49f6b45f48689320ed852b652aef', '#/entry/zhko/c3c6083492c642d089c72ef49c934ac0', '#/entry/zhko/db11e86e3c2e471f8c5d700d65cdb568', 'HSK 6급 단어', '#/entry/zhko/75bec6025e2041a096fa3ecfb948fc00', '#/entry/zhko/d7d59657b4b148dcb0cf659b7d5eca4e', '#/entry/zhko/f139a434c3a347589cd96f96dafe0fc2', '#/entry/zhko/82126a03e54e4d948e8671033839cd23']"
194,拿,"['HSK 6급 단어', '#/entry/zhko/cd00606515864c7bb44e5bb6d504034a']"
195,望,"['HSK 2급 단어', '#/entry/zhko/e155ab3a729b45a1889744834604dfa0', 'HSK 4급 단어', '#/entry/zhko/49f5e622d81d402589ff1763424deeb6', 'HSK 5급 단어', '#/entry/zhko/907ae70ed5da431bb65188090cc6acf0', '#/entry/zhko/dfd8f0526e834c5cb8841c2c99344782', '#/entry/zhko/70bce7c639cc4a3a8d8737e48792a732', 'HSK 6급 단어', '#/entry/zhko/a37a8c578bb6447f84654903c405d618', '#/entry/zhko/6fa08a4c086c4d6992bcde197eeb6cdf', '#/entry/zhko/83dfcf13daaa4e3e9e78a82f9a721f6a', '#/entry/zhko/9e1bf5feb2d940bfb3ff2baa9c88fd5d', '#/entry/zhko/f2b8aaf0b6b24d3090766d9608b4f412', '#/entry/zhko/12fefea3dfea443a82b07332b3bb4452', '#/entry/zhko/679feb85b003418c945e842c0e11eb9d', '#/entry/zhko/c6b26c10f8344b0c90c87dc95c122d59', '#/entry/zhko/cde3ffb28aa3428796d33dfdc65c343a']"
196,解,"['HSK 3급 단어', '#/entry/zhko/b91762fadec74e9b9b4304d63a0e56dc', '#/entry/zhko/43f0896e7f1a4ae9b04c8e2cf8b282db', 'HSK 4급 단어', '#/entry/zhko/0127afd612704c018850f0f5a132c95a', '#/entry/zhko/1f219147582e40b1859c0426912605c4', 'HSK 5급 단어', '#/entry/zhko/7ca13ac92450486ea811b0e4573430e3', 'HSK 6급 단어', '#/entry/zhko/0e36edb88ce24dbdb4f753b6ef08f4e1', '#/entry/zhko/31f0c3458db14b1a87b400b1b77b7508', '#/entry/zhko/8836216512364ae89b4ff4e9bab11602', '#/entry/zhko/c91aff85e3284cdf9665e95dfe0b0f44', '#/entry/zhko/ce66bb67d44643879ed660bfa69252d0', '#/entry/zhko/3a5e83a1be65449288dedd154f5b555a', '#/entry/zhko/d7790f1579734bc68476dc6e08390214', '#/entry/zhko/4eeab2d49b844bacba0ca49baf4453f9', '#/entry/zhko/ddb356075c8d4f0ab173fb327bb21149', '#/entry/zhko/4aab6b746ccd460d8f1d799e220fd33d', '#/entry/zhko/86452322504340df812e65dcc9f601b2', '#/entry/zhko/b48064dc588041f19b50fa2ba05584d3', '#/entry/zhko/c479041fe0e147ed96908033e82b0fc2', '#/entry/zhko/d819339f8b58493fae408d8cab395f9e']"
197,其,"['HSK 3급 단어', '#/entry/zhko/cbc333c1b2e34df4b593919c59cd25d6', '#/entry/zhko/38abd7c7099844fc8fff7daa1cf022db', 'HSK 4급 단어', '#/entry/zhko/f168a3b3a9b945d2af13eddd15471cf4', '#/entry/zhko/d36ed3f7462f439d86827e0092edb61a', '#/entry/zhko/e7703fbd3cc24a09b59317c948cacea8', 'HSK 5급 단어', '#/entry/zhko/257a45b26db84d12b7624e8e8be1d5bf', '#/entry/zhko/4a09e222f32643129731809c88dc52b3', '#/entry/zhko/4739c44d44bc469d8f66b8f29a093776', 'HSK 6급 단어', '#/entry/zhko/4a6949d3a6274ce4b6af19e11fe19949', '#/entry/zhko/ae7f775146244bb2bf85b158f5eb857d']"
198,离,"['HSK 3급 단어', '#/entry/zhko/30a6b20f63e3479d9425440ccbd37a25', 'HSK 4급 단어', '#/entry/zhko/a672a6288718451e96ee5b12e5411bc3', 'HSK 5급 단어', '#/entry/zhko/75814b4d56854d9db2faf918388f8821', 'HSK 6급 단어', '#/entry/zhko/929df69589364c4db3eb76f3d495cadf', '#/entry/zhko/e6ca407d03864fd9a3c554eb9c0935c3']"
199,谈,"['HSK 5급 단어', '#/entry/zhko/d217a49bbda84f0392000bc730f51104', 'HSK 6급 단어', '#/entry/zhko/5c6c3df951d8409ea123c5967d15c3d6', '#/entry/zhko/0d4b7e55e083435d99301ee8b163e213']"
200,新,"['HSK 3급 단어', '#/entry/zhko/4c53ebef36ad4b268dd9ceaf1f6ebb64', '#/entry/zhko/3919b065d2ab43d6b084200db302476c', 'HSK 4급 단어', '#/entry/zhko/4927086cb9df44da810e226b515795c5', 'HSK 6급 단어', '#/entry/zhko/723868ae843244e8aa33c57ea4458d1a', '#/entry/zhko/c07083ca36534ee490ec619b50f66a81', '#/entry/zhko/4a52fcced23e41bbbc546ffb83ed4eb3', '#/entry/zhko/7f56730ec6f046e68f4c6b37fff09127', '#/entry/zhko/cbf5a5bedf2643129d00d83d607291e4', '#/entry/zhko/2336af5c58f64d3491c2c74398ace29e', '#/entry/zhko/338d5eb42d1443f9a2e856e1709e5532', '#/entry/zhko/3610ca724fde43b4b25434b435bfaf71', '#/entry/zhko/86cdc5a6eaeb4c4d859966c9d795a531']"
201,钱,"['HSK 4급 단어', '#/entry/zhko/56e6095fff1a41c6be00ca45f77e728f', 'HSK 6급 단어', '#/entry/zhko/01790b690bed4cb5bf3e624b2146f4dd', '#/entry/zhko/764332106b4a4d6da60aa1c81360ebe0']"
202,马,"['HSK 3급 단어', '#/entry/zhko/f70c7d5e35c9436e9d16b658750788ba', 'HSK 4급 단어', '#/entry/zhko/7216c99e9ae5494bb2dcc6d2492e591b']"
203,思,"['HSK 5급 단어', '#/entry/zhko/4adf17dcf1d74552b7a947c86dcdee1a', '#/entry/zhko/fa2074432847418cab99eb56b3230475', 'HSK 6급 단어', '#/entry/zhko/900b998bb9134444bb9c1ff3025955c1', '#/entry/zhko/e445cc4764b340d693a2783fcff93f5e', '#/entry/zhko/0a5a55c052a646748a716b3d0a2eecc9', '#/entry/zhko/9b95947888ef4e61ae94492c0138e480', '#/entry/zhko/e6e65b6b588b4aff99aa4f0f41fa5496', '#/entry/zhko/54058456b26f4593ac9ce7c598480f47']"
204,部,"['HSK 4급 단어', '#/entry/zhko/e37582399b184ca6934d2292cc2e89d5', '#/entry/zhko/f29c264d7edf4e99b1b2f102aa92eb20', 'HSK 5급 단어', '#/entry/zhko/e99bf6d5f9174074aaac5b6ba95801a5', '#/entry/zhko/34fe7e20ddb442e9972550ffd5b78047', '#/entry/zhko/6432498e6ffd4df9a182caed0b7a2e2e', 'HSK 6급 단어', '#/entry/zhko/54815b71adc740e4b65eeaa43c1e0ae4', '#/entry/zhko/515d9dd7181a444db57275b17c0140c3', '#/entry/zhko/d1c03ab2fc6b4f37b23758f5f44c57d5']"
205,场,"['HSK 2급 단어', '#/entry/zhko/82c8214a8b4a478ea5177f080d2b049f', 'HSK 5급 단어', '#/entry/zhko/de68322dc8ca41f9ba7f18d8cf244a21', '#/entry/zhko/ebdb93117e4f4dc6a7c0781c6e5c137a', '#/entry/zhko/a25cce35f2ba4824bf7699e12bb96fce', 'HSK 6급 단어', '#/entry/zhko/0b07b89fb39a42d79ed580fa05a9abe5', '#/entry/zhko/594f37eb3d9f4fedbacc4073aa1b94d4', '#/entry/zhko/ff68987f8afa4ed0ad5489605cc024f2', '#/entry/zhko/90722791220a4f04a65999bf7d068bef', '#/entry/zhko/7a9ea3a5deff4a88b5584e41438be702', '#/entry/zhko/b1cb46af528240bc83b22d697b95874f']"
206,计,"['HSK 4급 단어', '#/entry/zhko/4a867792892545d2808a82a98b7ac3b8', '#/entry/zhko/f5a5a46660f74737b28ae41277bad30f', 'HSK 5급 단어', '#/entry/zhko/ea8f9675bc1a40c5ab68fb16d8d38fa3', '#/entry/zhko/e7f1e0b18f1f41b8a017c5a7f58cdeb7', '#/entry/zhko/f44c5fe7cc9c473eae8e0a588d587ee8', 'HSK 6급 단어', '#/entry/zhko/659e94d42ca44e48bc16d8674ade0202', '#/entry/zhko/6ecb9f4833364c50b10b6ff05d72c350', '#/entry/zhko/9b44b9a39263463eaacce42d4037b129', '#/entry/zhko/b4728305a7f547019961006b91bce0d2']"
207,任,"['HSK 4급 단어', '#/entry/zhko/b06b2795e9ef47789c91e6eb529e1238', '#/entry/zhko/c49ee045a00e4072824ae072323c5868', '#/entry/zhko/081cd7ea52e44aa8beacde32056ec9d1', 'HSK 5급 단어', '#/entry/zhko/6358563e552e450eb9b41e3974d94e3f', '#/entry/zhko/42ecaeac266941ec956df2cb240954c4', '#/entry/zhko/5f6329ffefa246dbb5fc30ccc9ec24d0', 'HSK 6급 단어', '#/entry/zhko/097a6eb767554706ac53ec1c1f9cd579', '#/entry/zhko/e0bb532826514890a68d94205fd9a213', '#/entry/zhko/f0c765d37f1c419dbed9cf63a06600b6', '#/entry/zhko/fb12336a3b3946f3aff559da4a1d435a', '#/entry/zhko/724ad10f7c594b65b96ffb1bc131c189']"
208,确,"['HSK 4급 단어', '#/entry/zhko/de10c4a5bd2b45b8b9e2b71230950a27', '#/entry/zhko/df27ce4fcb0c4cd8bc64c404f72bd8ae', '#/entry/zhko/8adb8399e2c04ac0971b7d8d383d669f', 'HSK 5급 단어', '#/entry/zhko/5c3f4cc15dec429bbbb41c6f7cefc020', '#/entry/zhko/55708a75edbf46d7abb61a6e4f6c3207', '#/entry/zhko/bbe28c3306e340679ac545fbdabffdea', '#/entry/zhko/0359c9911dc2483cbb50f09c6c64ed74', 'HSK 6급 단어', '#/entry/zhko/b015c1fc1b7945c5b1d8ac61fc750496', '#/entry/zhko/3721212c9bab4b168e28c77f199bcdb8', '#/entry/zhko/b93f4cf9c759460a80df86f030f40968', '#/entry/zhko/2ff8e612a9de4cecb1cd56793009220c', '#/entry/zhko/5dc69d7382ad4f86bfd0f6da4690dbee']"
209,吃,"['HSK 2급 단어', '#/entry/zhko/0545e8fc80ce47b681aa7d0c7783b9ca', '#/entry/zhko/38af4b9e3cfc4a4483d05c742f6f3fc9', 'HSK 4급 단어', '#/entry/zhko/d599ca5010aa442f9169f6be73fe76cd', '#/entry/zhko/ff78ea89b8d44671b7c4647d38edac17', 'HSK 5급 단어', '#/entry/zhko/23ed81a881f04addba0c74192293ee54', 'HSK 6급 단어', '#/entry/zhko/d96cb908a8714a6384e8078cdc0766aa', '#/entry/zhko/bcc04902486d41f382b5a645f101be1a']"
210,始,"['HSK 2급 단어', '#/entry/zhko/562e7ce57f014f5a85d6ded561fe6ce5', 'HSK 5급 단어', '#/entry/zhko/f2a5de082290424fadf69e8a8a4f4ee4', 'HSK 6급 단어', '#/entry/zhko/1e355d6bbb1f4809bd45346a5404eca4']"
211,结,"['HSK 3급 단어', '#/entry/zhko/52cfa1c4690d4be291b9878eaad3abc6', 'HSK 4급 단어', '#/entry/zhko/4fb15ef1b3f540ce8767f21554301e12', '#/entry/zhko/33183f60235a4423b84c1504a35c34ab', 'HSK 5급 단어', '#/entry/zhko/4aadb48376c14e3c9ac4d063378d78c6', '#/entry/zhko/7b60581a2e1a45c999706714748a5a78', '#/entry/zhko/fa9fb8bc389c47f68437b9816bf6c1e7', 'HSK 6급 단어', '#/entry/zhko/935b9d827cda4d678913ecdd22cc11c5', '#/entry/zhko/c48f73833b4a4dbd883c46b076310d8f', '#/entry/zhko/13fdbe698be24393865e804b565ec74c', '#/entry/zhko/313d0fb6491641c9930c52f638cd5ed8', '#/entry/zhko/964e69dd50784e66b3797bc90c71b706', '#/entry/zhko/fe18a63d122b47fea58ab87aa17e6fe7']"
212,利,"['HSK 4급 단어', '#/entry/zhko/fefa98a783e84fa0a3cb3de4928c87a3', '#/entry/zhko/3f89404c71e64d53ae06ea4eaa612e74', 'HSK 5급 단어', '#/entry/zhko/aad6cd4482a14c0dbe20ec247fdb758a', '#/entry/zhko/c430029659e44c59b93ee20f57b51224', '#/entry/zhko/d35576fa03c14a5bbdfcc358d80d3293', '#/entry/zhko/d796844ede24411ab3b2172fcee589ac', '#/entry/zhko/b1df9856719e4c938360b764d4f77fed', '#/entry/zhko/c97d3e4bbe534431a1042ff3b9ac80a4', '#/entry/zhko/f48c396a17e043ef8dd80e0ac77dbf08', 'HSK 6급 단어', '#/entry/zhko/1e8b78bdd88c4b62ac179bf5f399563f', '#/entry/zhko/2f0ce5ffb20b477fbf136823a59de983', '#/entry/zhko/4cafdafd61664881a46cf88392c77728', '#/entry/zhko/4ff49e85af6041e38274a7590c20d2bb', '#/entry/zhko/6d533cebb17a4cc7a7c43cc855101b41', '#/entry/zhko/4c0b506a20a64c55a8b2a43166db5dd0', '#/entry/zhko/cea530cf48d14ab481b3cb9fe08d6fc1', '#/entry/zhko/d25c88de987b4aa2ac277d8c3f195153']"
213,朋,"['HSK 1급 단어', '#/entry/zhko/f093e38304bb4860973ddb386bac0fb9']"
214,警,"['HSK 4급 단어', '#/entry/zhko/f49467bf217f4b05b3eea8f8371e142f', 'HSK 6급 단어', '#/entry/zhko/2d722cc434b9454e81bd318637153ba2', '#/entry/zhko/de40daf92bbf445e9911d45af0fbe892', '#/entry/zhko/38436f30b18d4be78c49c5df839de148']"
215,士,"['HSK 4급 단어', '#/entry/zhko/970c9251fd61475480c67b0acb8646d6', '#/entry/zhko/0fa3f6912b3244b69e62417343495421', 'HSK 5급 단어', '#/entry/zhko/8c4a10a25fc948ae8e5b8a1db4a9adbc', '#/entry/zhko/ad7f41f2def24dc69a1a30735614d296', 'HSK 6급 단어', '#/entry/zhko/e6cc680ed7284a349ec51850a78ac9ba', '#/entry/zhko/9e9120f673b44b64932274a8e905d18a']"
216,外,"['HSK 4급 단어', '#/entry/zhko/6373b3be4d4b4214b28e1c68f12c39e2', 'HSK 5급 단어', '#/entry/zhko/228acd785cb04be19bc9797f387cdb43', '#/entry/zhko/b25a9d3a0e4d4edd8fa42a2a24b4dc9c', '#/entry/zhko/3956e68bdea34f399a7d822f0873f5ef', '#/entry/zhko/0b32f627e647430da555db9f7865b6e5', '#/entry/zhko/1288b65a7cb7494188df60d8bbed4d2b', 'HSK 6급 단어', '#/entry/zhko/3ffaae8160f84d32892d1578aef20545', '#/entry/zhko/0907376608bc473bb29f9636f17dfb98', '#/entry/zhko/920ec8fb65124ed8b4560b324abf1c8b', '#/entry/zhko/ffb347b1869b467fbff6da7ac079d8cc', '#/entry/zhko/db1bec3bb1904baba46d7364b57a17fe', '#/entry/zhko/dfa8f27000ea4119a4367e6bcfc1ee7b']"
217,件,"['HSK 3급 단어', '#/entry/zhko/790d6a95413a4a478705bc02bebf61e3', 'HSK 4급 단어', '#/entry/zhko/38351ab8ae5d4e8694b4b97a40b23b47', 'HSK 5급 단어', '#/entry/zhko/3b53b1ddaefc4e9f8374048583bc3d58', '#/entry/zhko/4e9d5fb1b3f74297b60541b6af6652dd', '#/entry/zhko/83ca6d8009364d1fab891b6c29798e09', '#/entry/zhko/c625763afd6a4d888cd5da5159406444', 'HSK 6급 단어', '#/entry/zhko/a8a74cfa25d84eefae16b33e8cf220a7', '#/entry/zhko/4e9a49e40fd543759d912b16085d48b0', '#/entry/zhko/a59733767e884b95a5935ba3521a0729']"
218,难,"['HSK 3급 단어', '#/entry/zhko/17805c8d0a494ac8bc90390d87e5f688', 'HSK 4급 단어', '#/entry/zhko/e7e34c0d5c334ba4819f706a362caaac', '#/entry/zhko/5c9265b218054cdbafef667e8d4528bd', 'HSK 5급 단어', '#/entry/zhko/2dee442305694c4e8b8ac49b496db2d3', '#/entry/zhko/ee9c61aad85e4b8d8904d1695b2292d4', 'HSK 6급 단어', '#/entry/zhko/119d4a3811894c158bab5dc6c034d039', '#/entry/zhko/022b40eb5ecc42b886e9f7ebf63c7dea', '#/entry/zhko/8f4aee86997847a0aa8e680eb8e0c8fb', '#/entry/zhko/28bd074e31874dc48b6377af1eb95cb7', '#/entry/zhko/c07616d2202d4e33943bb2a9387acce2']"
219,位,"['HSK 4급 단어', '#/entry/zhko/1aef8d23365043f68c8b68780207ec5f', 'HSK 5급 단어', '#/entry/zhko/802f961d4c974fb39c23e1684637df9d', '#/entry/zhko/64894a5fccc74d6eada73af6c3b55ebf', '#/entry/zhko/d62b8a6f242c4be0800c74d55cc7ce97', 'HSK 6급 단어', '#/entry/zhko/8089be4991b84f9e842829da4d5348b9', '#/entry/zhko/ce3d3dec3f2e43b4971a04adedefa19a', '#/entry/zhko/d8f72e703fe84acabc7f9d9200f37c4a', '#/entry/zhko/63545bb9856e415d8a6d19d2d6157135', '#/entry/zhko/d1c03ab2fc6b4f37b23758f5f44c57d5', '#/entry/zhko/754b51c2022f47c48fe53de4dc30cff6']"
220,表,"['HSK 2급 단어', '#/entry/zhko/b84bbb1803284f5cae4256d9ca9c67cc', 'HSK 4급 단어', '#/entry/zhko/227918ff8de44e25bba992d5f4167d03', '#/entry/zhko/d3b824a114f94578aba8c4cf2e9562c1', '#/entry/zhko/c6bcba8452844a86b0ec64eb383b9a4d', '#/entry/zhko/bf91ee7d2a174260bc6ba3d266a7fc85', 'HSK 5급 단어', '#/entry/zhko/4d9fcdaaa93746c3b1fe805f88a09a38', '#/entry/zhko/d98044f8ecfe4b33842e382e247ca97d', '#/entry/zhko/415285747bc8439a80f094103e67b47b', '#/entry/zhko/ef7b7deb30154651bd609b3d148980b7', '#/entry/zhko/975671c248114950b4b1cd3489c2fd5f', '#/entry/zhko/c12d572be2824518a76ba80d5127645c', '#/entry/zhko/3a659d639ab74b21b1f36bd41e809b65', 'HSK 6급 단어', '#/entry/zhko/74acd85e4a674c53a05a70fcae171f20', '#/entry/zhko/1951b2416bfa44a7890a35c4bec70e90', '#/entry/zhko/ffb347b1869b467fbff6da7ac079d8cc', '#/entry/zhko/d4b8cf2571984a7cba527e605bccb969']"
221,刚,"['HSK 3급 단어', '#/entry/zhko/c0bce7543abe4ac392466aa0568551ef']"
222,希,"['HSK 2급 단어', '#/entry/zhko/e155ab3a729b45a1889744834604dfa0']"
223,查,"['HSK 3급 단어', '#/entry/zhko/d1ef7a901e074d1982fb7b187ca2d2cc', 'HSK 6급 단어', '#/entry/zhko/872323c841a74e6094a0787e761fddc8']"
